Value,Time,E
66.7158,26.0,6.1612
66.8105,26.1,6.1612
66.906,26.2,6.1612
67.0024,26.3,6.1612
67.0995,26.4,6.1612
67.1974,26.5,6.1612
67.296,26.6,6.1612
67.3954,26.7,6.1612
67.4956,26.8,6.1612
67.5966,26.9,6.1612
67.6983,27.0,6.1612
67.8007,27.1,6.1612
67.9038,27.2,6.1612
68.0076,27.3,6.1612
68.1122,27.4,6.1612
68.2174,27.5,6.1612
68.3233,27.6,6.1612
68.43,27.7,6.1612
68.5373,27.8,6.1612
68.6453,27.9,6.1612
68.7539,28.0,6.1612
68.8632,28.1,6.1612
68.9732,28.2,6.1612
69.0836,28.3,6.1612
69.1948,28.4,6.1612
69.3066,28.5,6.1612
69.419,28.6,6.1612
69.532,28.7,6.1612
69.6456,28.8,6.1612
69.7598,28.9,6.1612
69.8746,29.0,6.1612
69.99,29.1,6.1612
70.1059,29.2,6.1612
70.2223,29.3,6.1612
70.3393,29.4,6.1612
70.4567,29.5,6.1612
70.5748,29.6,6.1612
70.6934,29.7,6.1612
70.8125,29.8,6.1612
70.9322,29.9,6.1612
71.0523,30.0,6.1612
71.1729,30.1,6.1612
71.2941,30.2,6.1612
71.4157,30.3,6.1612
71.5378,30.4,6.1612
71.6604,30.5,6.1612
71.7834,30.6,6.1612
71.907,30.7,6.1612
72.031,30.8,6.1612
72.1554,30.9,6.1612
72.2804,31.0,6.1612
72.4054,31.1,6.1612
72.5312,31.2,6.1612
72.6573,31.3,6.1612
72.7839,31.4,6.1612
72.9109,31.5,6.1612
73.0381,31.6,6.1612
73.166,31.7,6.1612
73.2941,31.8,6.1612
73.4227,31.9,6.1612
73.5516,32.0,6.1612
73.6808,32.1,6.1612
73.8104,32.2,6.1612
73.9404,32.3,6.1612
74.0707,32.4,6.1612
74.2014,32.5,6.1612
74.3324,32.6,6.1612
74.4638,32.7,6.1612
74.5955,32.8,6.1612
74.7275,32.9,6.1612
74.8598,33.0,6.1612
74.9924,33.1,6.1612
75.1254,33.2,6.1612
75.2586,33.3,6.1612
75.3921,33.4,6.1612
75.5259,33.5,6.1612
75.66,33.6,6.1612
75.7944,33.7,6.1612
75.929,33.8,6.1612
76.0639,33.9,6.1612
76.1991,34.0,6.1612
76.3345,34.1,6.1612
76.4702,34.2,6.1612
76.6061,34.3,6.1612
76.7423,34.4,6.1612
76.8787,34.5,6.1612
77.0154,34.6,6.1612
77.1523,34.7,6.1612
77.2894,34.8,6.1612
77.4267,34.9,6.1612
77.5643,35.0,6.1612
77.702,35.1,6.1612
77.84,35.2,6.1612
77.9781,35.3,6.1612
78.1165,35.4,6.1612
78.2551,35.5,6.1612
78.3936,35.6,6.1612
78.5325,35.7,6.1612
78.6716,35.8,6.1612
78.8108,35.9,6.1612
78.9501,36.0,6.1612
79.0897,36.1,6.1612
79.2293,36.2,6.1612
79.3692,36.3,6.1612
79.5092,36.4,6.1612
79.6493,36.5,6.1612
79.7896,36.6,6.1612
79.93,36.7,6.1612
80.0705,36.8,6.1612
80.2112,36.9,6.1612
80.352,37.0,6.1612
80.4929,37.1,6.1612
80.6339,37.2,6.1612
80.775,37.3,6.1612
80.9162,37.4,6.1612
81.0575,37.5,6.1612
81.1989,37.6,6.1612
81.3404,37.7,6.1612
81.482,37.8,6.1612
81.6237,37.9,6.1612
81.7655,38.0,6.1612
81.9074,38.1,6.1612
82.0493,38.2,6.1612
82.1913,38.3,6.1612
82.3333,38.4,6.1612
82.4755,38.5,6.1612
82.6177,38.6,6.1612
82.7599,38.7,6.1612
82.9022,38.8,6.1612
83.0446,38.9,6.1612
83.187,39.0,6.1612
83.3294,39.1,6.1612
83.4718,39.2,6.1612
83.6143,39.3,6.1612
83.7569,39.4,6.1612
83.8994,39.5,6.1612
84.042,39.6,6.1612
84.1846,39.7,6.1612
84.3273,39.8,6.1612
84.4699,39.9,6.1612
84.6126,40.0,6.1612
84.7553,40.1,6.1612
84.898,40.2,6.1612
85.0406,40.3,6.1612
85.1834,40.4,6.1612
85.3261,40.5,6.1612
85.4688,40.6,6.1612
85.6115,40.7,6.1612
85.7542,40.8,6.1612
85.8968,40.9,6.1612
86.0395,41.0,6.1612
86.1821,41.1,6.1612
86.3247,41.2,6.1612
86.4672,41.3,6.1612
86.6098,41.4,6.1612
86.7523,41.5,6.1612
86.8948,41.6,6.1612
87.0372,41.7,6.1612
87.1796,41.8,6.1612
87.322,41.9,6.1612
87.4643,42.0,6.1612
87.6066,42.1,6.1612
87.7489,42.2,6.1612
87.8911,42.3,6.1612
88.0333,42.4,6.1612
88.1754,42.5,6.1612
88.3174,42.6,6.1612
88.4594,42.7,6.1612
88.6013,42.8,6.1612
88.7432,42.9,6.1612
88.885,43.0,6.1612
89.0267,43.1,6.1612
89.1683,43.2,6.1612
89.3099,43.3,6.1612
89.4515,43.4,6.1612
89.5929,43.5,6.1612
89.7343,43.6,6.1612
89.8756,43.7,6.1612
90.0168,43.8,6.1612
90.1579,43.9,6.1612
90.2989,44.0,6.1612
90.4399,44.1,6.1612
90.5808,44.2,6.1612
90.7216,44.3,6.1612
90.8622,44.4,6.1612
91.0028,44.5,6.1612
91.1433,44.6,6.1612
91.2837,44.7,6.1612
91.424,44.8,6.1612
91.5642,44.9,6.1612
91.7043,45.0,6.1612
91.8443,45.1,6.1612
91.9841,45.2,6.1612
92.1239,45.3,6.1612
92.2636,45.4,6.1612
92.4032,45.5,6.1612
92.5426,45.6,6.1612
92.6819,45.7,6.1612
92.8212,45.8,6.1612
92.9603,45.9,6.1612
93.0993,46.0,6.1612
93.2382,46.1,6.1612
93.3769,46.2,6.1612
93.5156,46.3,6.1612
93.6541,46.4,6.1612
93.7925,46.5,6.1612
93.9307,46.6,6.1612
94.0689,46.7,6.1612
94.2069,46.8,6.1612
94.3448,46.9,6.1612
94.4825,47.0,6.1612
94.6202,47.1,6.1612
94.7577,47.2,6.1612
94.8951,47.3,6.1612
95.0323,47.4,6.1612
95.1694,47.5,6.1612
95.3063,47.6,6.1612
95.4432,47.7,6.1612
95.5799,47.8,6.1612
95.7164,47.9,6.1612
95.8529,48.0,6.1612
95.9891,48.1,6.1612
96.1253,48.2,6.1612
96.2613,48.3,6.1612
96.3972,48.4,6.1612
96.5329,48.5,6.1612
96.6685,48.6,6.1612
96.8039,48.7,6.1612
96.9392,48.8,6.1612
97.0744,48.9,6.1612
97.2094,49.0,6.1612
97.3442,49.1,6.1612
97.479,49.2,6.1612
97.6135,49.3,6.1612
97.748,49.4,6.1612
97.8823,49.5,6.1612
98.0164,49.6,6.1612
98.1504,49.7,6.1612
98.2843,49.8,6.1612
98.418,49.9,6.1612
98.5516,50.0,6.1612
457.5799,1.0,6.5653
416.6912,1.1,6.5653
382.6782,1.2,6.5653
353.9539,1.3,6.5653
329.3848,1.4,6.5653
308.1394,1.5,6.5653
289.5942,1.6,6.5653
273.2721,1.7,6.5653
258.8023,1.8,6.5653
245.8917,1.9,6.5653
234.306,2.0,6.5653
223.8555,2.1,6.5653
214.3846,2.2,6.5653
205.7652,2.3,6.5653
197.8902,2.4,6.5653
190.6696,2.5,6.5653
184.0273,2.6,6.5653
177.8984,2.7,6.5653
172.2273,2.8,6.5653
166.9661,2.9,6.5653
162.073,3.0,6.5653
157.512,3.1,6.5653
153.2511,3.2,6.5653
149.2627,3.3,6.5653
145.522,3.4,6.5653
142.0074,3.5,6.5653
138.6993,3.6,6.5653
135.5807,3.7,6.5653
132.6361,3.8,6.5653
129.8517,3.9,6.5653
127.2151,4.0,6.5653
124.7152,4.1,6.5653
122.3418,4.2,6.5653
120.0859,4.3,6.5653
117.9392,4.4,6.5653
115.8942,4.5,6.5653
113.9442,4.6,6.5653
112.0829,4.7,6.5653
110.3047,4.8,6.5653
108.6044,4.9,6.5653
106.9772,5.0,6.5653
105.4189,5.1,6.5653
103.9255,5.2,6.5653
102.4933,5.3,6.5653
101.119,5.4,6.5653
99.7993,5.5,6.5653
98.5316,5.6,6.5653
97.313,5.7,6.5653
96.1411,5.8,6.5653
95.0137,5.9,6.5653
93.9285,6.0,6.5653
92.8837,6.1,6.5653
91.8772,6.2,6.5653
90.9074,6.3,6.5653
89.9727,6.4,6.5653
89.0714,6.5,6.5653
88.2021,6.6,6.5653
87.3635,6.7,6.5653
86.5543,6.8,6.5653
85.7732,6.9,6.5653
85.0191,7.0,6.5653
84.2909,7.1,6.5653
83.5876,7.2,6.5653
82.908,7.3,6.5653
82.2515,7.4,6.5653
81.6169,7.5,6.5653
81.0035,7.6,6.5653
80.4104,7.7,6.5653
79.837,7.8,6.5653
79.2824,7.9,6.5653
78.7459,8.0,6.5653
78.2269,8.1,6.5653
77.7248,8.2,6.5653
77.2389,8.3,6.5653
76.7686,8.4,6.5653
76.3134,8.5,6.5653
75.8727,8.6,6.5653
75.4461,8.7,6.5653
75.0331,8.8,6.5653
74.6331,8.9,6.5653
74.2458,9.0,6.5653
73.8707,9.1,6.5653
73.5074,9.2,6.5653
73.1556,9.3,6.5653
72.8148,9.4,6.5653
72.4847,9.5,6.5653
72.165,9.6,6.5653
71.8553,9.7,6.5653
71.5554,9.8,6.5653
71.2648,9.9,6.5653
70.9834,10.0,6.5653
70.7109,10.1,6.5653
70.4469,10.2,6.5653
70.1914,10.3,6.5653
69.9439,10.4,6.5653
69.7043,10.5,6.5653
69.4724,10.6,6.5653
69.2479,10.7,6.5653
69.0306,10.8,6.5653
68.8204,10.9,6.5653
68.6171,11.0,6.5653
68.4204,11.1,6.5653
68.2302,11.2,6.5653
68.0463,11.3,6.5653
67.8687,11.4,6.5653
67.697,11.5,6.5653
67.5312,11.6,6.5653
67.3711,11.7,6.5653
67.2166,11.8,6.5653
67.0675,11.9,6.5653
66.9238,12.0,6.5653
66.7853,12.1,6.5653
66.6518,12.2,6.5653
66.5233,12.3,6.5653
66.3997,12.4,6.5653
66.2808,12.5,6.5653
66.1666,12.6,6.5653
66.0569,12.7,6.5653
65.9517,12.8,6.5653
65.8508,12.9,6.5653
65.7542,13.0,6.5653
65.6618,13.1,6.5653
65.5735,13.2,6.5653
65.4892,13.3,6.5653
65.4089,13.4,6.5653
65.3324,13.5,6.5653
65.2597,13.6,6.5653
65.1908,13.7,6.5653
65.1255,13.8,6.5653
65.0638,13.9,6.5653
65.0056,14.0,6.5653
64.9509,14.1,6.5653
64.8997,14.2,6.5653
64.8517,14.3,6.5653
64.8071,14.4,6.5653
64.7657,14.5,6.5653
64.7275,14.6,6.5653
64.6925,14.7,6.5653
64.6606,14.8,6.5653
64.6317,14.9,6.5653
64.6044,15.0,6.5653
64.5142,15.1,6.5653
64.4272,15.2,6.5653
64.3434,15.3,6.5653
64.2628,15.4,6.5653
64.1853,15.5,6.5653
64.1108,15.6,6.5653
64.0394,15.7,6.5653
63.9709,15.8,6.5653
63.9053,15.9,6.5653
63.8426,16.0,6.5653
63.7827,16.1,6.5653
63.7256,16.2,6.5653
63.6712,16.3,6.5653
63.6195,16.4,6.5653
63.5705,16.5,6.5653
63.524,16.6,6.5653
63.4802,16.7,6.5653
63.4388,16.8,6.5653
63.4,16.9,6.5653
63.3637,17.0,6.5653
63.3298,17.1,6.5653
63.2982,17.2,6.5653
63.269,17.3,6.5653
63.2421,17.4,6.5653
63.2175,17.5,6.5653
63.1952,17.6,6.5653
63.1751,17.7,6.5653
63.1571,17.8,6.5653
63.1414,17.9,6.5653
63.1277,18.0,6.5653
63.1162,18.1,6.5653
63.1067,18.2,6.5653
63.0993,18.3,6.5653
63.0939,18.4,6.5653
63.0905,18.5,6.5653
63.0891,18.6,6.5653
63.0896,18.7,6.5653
63.092,18.8,6.5653
63.0963,18.9,6.5653
63.1025,19.0,6.5653
63.1105,19.1,6.5653
63.1203,19.2,6.5653
63.132,19.3,6.5653
63.1453,19.4,6.5653
63.1604,19.5,6.5653
63.1774,19.6,6.5653
63.1959,19.7,6.5653
63.2162,19.8,6.5653
63.2382,19.9,6.5653
63.2617,20.0,6.5653
63.2869,20.1,6.5653
63.3137,20.2,6.5653
63.3422,20.3,6.5653
63.3721,20.4,6.5653
63.4037,20.5,6.5653
63.4367,20.6,6.5653
63.4713,20.7,6.5653
63.5073,20.8,6.5653
63.5449,20.9,6.5653
63.5839,21.0,6.5653
63.6243,21.1,6.5653
63.6662,21.2,6.5653
63.7094,21.3,6.5653
63.7541,21.4,6.5653
63.8002,21.5,6.5653
63.8476,21.6,6.5653
63.8963,21.7,6.5653
63.9464,21.8,6.5653
63.9978,21.9,6.5653
64.0505,22.0,6.5653
64.1045,22.1,6.5653
64.1597,22.2,6.5653
64.2162,22.3,6.5653
64.274,22.4,6.5653
64.333,22.5,6.5653
64.3932,22.6,6.5653
64.4547,22.7,6.5653
64.5173,22.8,6.5653
64.5811,22.9,6.5653
64.646,23.0,6.5653
64.7121,23.1,6.5653
64.7794,23.2,6.5653
64.8478,23.3,6.5653
64.9173,23.4,6.5653
64.9879,23.5,6.5653
65.0596,23.6,6.5653
65.1323,23.7,6.5653
65.2061,23.8,6.5653
65.2811,23.9,6.5653
65.3571,24.0,6.5653
65.434,24.1,6.5653
65.512,24.2,6.5653
65.591,24.3,6.5653
65.671,24.4,6.5653
65.752,24.5,6.5653
65.834,24.6,6.5653
65.9168,24.7,6.5653
66.0007,24.8,6.5653
66.0854,24.9,6.5653
66.1712,25.0,6.5653
66.2579,25.1,6.5653
66.3455,25.2,6.5653
66.434,25.3,6.5653
66.5234,25.4,6.5653
66.6137,25.5,6.5653
66.7051,25.6,6.5653
66.7971,25.7,6.5653
66.89,25.8,6.5653
66.9837,25.9,6.5653
67.0783,26.0,6.5653
67.1737,26.1,6.5653
67.27,26.2,6.5653
67.367,26.3,6.5653
67.4646,26.4,6.5653
67.5633,26.5,6.5653
67.6627,26.6,6.5653
67.7629,26.7,6.5653
67.8638,26.8,6.5653
67.9655,26.9,6.5653
68.068,27.0,6.5653
68.1711,27.1,6.5653
68.2751,27.2,6.5653
68.3798,27.3,6.5653
68.4851,27.4,6.5653
68.5912,27.5,6.5653
68.698,27.6,6.5653
68.8054,27.7,6.5653
68.9135,27.8,6.5653
69.0224,27.9,6.5653
69.1319,28.0,6.5653
69.242,28.1,6.5653
69.3528,28.2,6.5653
69.4643,28.3,6.5653
69.5763,28.4,6.5653
69.689,28.5,6.5653
69.8023,28.6,6.5653
69.9162,28.7,6.5653
70.0308,28.8,6.5653
70.1459,28.9,6.5653
70.2616,29.0,6.5653
70.378,29.1,6.5653
70.4947,29.2,6.5653
70.6122,29.3,6.5653
70.7301,29.4,6.5653
70.8487,29.5,6.5653
70.9678,29.6,6.5653
71.0875,29.7,6.5653
71.2076,29.8,6.5653
71.3283,29.9,6.5653
71.4495,30.0,6.5653
71.5712,30.1,6.5653
71.6933,30.2,6.5653
71.816,30.3,6.5653
71.9391,30.4,6.5653
72.0627,30.5,6.5653
72.1868,30.6,6.5653
72.3114,30.7,6.5653
72.4365,30.8,6.5653
72.562,30.9,6.5653
72.688,31.0,6.5653
72.8144,31.1,6.5653
72.9414,31.2,6.5653
73.0686,31.3,6.5653
73.1962,31.4,6.5653
73.3245,31.5,6.5653
73.453,31.6,6.5653
73.5819,31.7,6.5653
73.7112,31.8,6.5653
73.841,31.9,6.5653
73.971,32.0,6.5653
74.1015,32.1,6.5653
74.2323,32.2,6.5653
74.3635,32.3,6.5653
74.4951,32.4,6.5653
74.627,32.5,6.5653
74.7593,32.6,6.5653
74.8919,32.7,6.5653
75.0248,32.8,6.5653
75.1581,32.9,6.5653
75.2917,33.0,6.5653
75.4257,33.1,6.5653
75.5599,33.2,6.5653
75.6945,33.3,6.5653
75.8294,33.4,6.5653
75.9644,33.5,6.5653
76.0999,33.6,6.5653
76.2356,33.7,6.5653
76.3717,33.8,6.5653
76.5079,33.9,6.5653
76.6446,34.0,6.5653
76.7814,34.1,6.5653
76.9185,34.2,6.5653
77.0559,34.3,6.5653
77.1935,34.4,6.5653
77.3314,34.5,6.5653
77.4695,34.6,6.5653
77.6078,34.7,6.5653
77.7464,34.8,6.5653
77.8852,34.9,6.5653
78.0242,35.0,6.5653
78.1634,35.1,6.5653
78.3028,35.2,6.5653
78.4425,35.3,6.5653
78.5823,35.4,6.5653
78.7223,35.5,6.5653
78.8625,35.6,6.5653
79.003,35.7,6.5653
79.1435,35.8,6.5653
79.2843,35.9,6.5653
79.4253,36.0,6.5653
79.5664,36.1,6.5653
79.7077,36.2,6.5653
79.8491,36.3,6.5653
79.9907,36.4,6.5653
80.1324,36.5,6.5653
80.2743,36.6,6.5653
80.4164,36.7,6.5653
80.5586,36.8,6.5653
80.7009,36.9,6.5653
80.8433,37.0,6.5653
80.9859,37.1,6.5653
81.1286,37.2,6.5653
81.2714,37.3,6.5653
81.4143,37.4,6.5653
81.5573,37.5,6.5653
81.7005,37.6,6.5653
81.8437,37.7,6.5653
81.987,37.8,6.5653
82.1305,37.9,6.5653
82.274,38.0,6.5653
82.4176,38.1,6.5653
82.5613,38.2,6.5653
82.7051,38.3,6.5653
82.8489,38.4,6.5653
82.9928,38.5,6.5653
83.1368,38.6,6.5653
83.2808,38.7,6.5653
83.4249,38.8,6.5653
83.5691,38.9,6.5653
83.7133,39.0,6.5653
83.8576,39.1,6.5653
84.0019,39.2,6.5653
84.1462,39.3,6.5653
84.2906,39.4,6.5653
84.4351,39.5,6.5653
84.5795,39.6,6.5653
84.724,39.7,6.5653
84.8685,39.8,6.5653
85.0131,39.9,6.5653
85.1576,40.0,6.5653
85.3022,40.1,6.5653
85.4468,40.2,6.5653
85.5914,40.3,6.5653
85.736,40.4,6.5653
85.8806,40.5,6.5653
86.0252,40.6,6.5653
86.1698,40.7,6.5653
86.3144,40.8,6.5653
86.459,40.9,6.5653
86.6037,41.0,6.5653
86.7483,41.1,6.5653
86.8929,41.2,6.5653
87.0375,41.3,6.5653
87.182,41.4,6.5653
87.3266,41.5,6.5653
87.4711,41.6,6.5653
87.6155,41.7,6.5653
87.76,41.8,6.5653
87.9044,41.9,6.5653
88.0487,42.0,6.5653
88.1929,42.1,6.5653
88.3372,42.2,6.5653
88.4815,42.3,6.5653
88.6257,42.4,6.5653
88.7698,42.5,6.5653
88.9139,42.6,6.5653
89.0579,42.7,6.5653
89.2019,42.8,6.5653
89.3459,42.9,6.5653
89.4898,43.0,6.5653
89.6336,43.1,6.5653
89.7773,43.2,6.5653
89.921,43.3,6.5653
90.0646,43.4,6.5653
90.2082,43.5,6.5653
90.3517,43.6,6.5653
90.4951,43.7,6.5653
90.6384,43.8,6.5653
90.7817,43.9,6.5653
90.9248,44.0,6.5653
91.0679,44.1,6.5653
91.2109,44.2,6.5653
91.3539,44.3,6.5653
91.4967,44.4,6.5653
91.6394,44.5,6.5653
91.7821,44.6,6.5653
91.9246,44.7,6.5653
92.0671,44.8,6.5653
92.2095,44.9,6.5653
92.3517,45.0,6.5653
92.4939,45.1,6.5653
92.6359,45.2,6.5653
92.7779,45.3,6.5653
92.9197,45.4,6.5653
93.0615,45.5,6.5653
93.2032,45.6,6.5653
93.3447,45.7,6.5653
93.4861,45.8,6.5653
93.6274,45.9,6.5653
93.7686,46.0,6.5653
93.9097,46.1,6.5653
94.0506,46.2,6.5653
94.1915,46.3,6.5653
94.3322,46.4,6.5653
94.4728,46.5,6.5653
94.6132,46.6,6.5653
94.7536,46.7,6.5653
94.8939,46.8,6.5653
95.034,46.9,6.5653
95.174,47.0,6.5653
95.3138,47.1,6.5653
95.4536,47.2,6.5653
95.5932,47.3,6.5653
95.7326,47.4,6.5653
95.872,47.5,6.5653
96.0112,47.6,6.5653
96.1503,47.7,6.5653
96.2892,47.8,6.5653
96.428,47.9,6.5653
96.5667,48.0,6.5653
96.7052,48.1,6.5653
96.8436,48.2,6.5653
96.9819,48.3,6.5653
97.12,48.4,6.5653
97.2579,48.5,6.5653
97.3958,48.6,6.5653
97.5335,48.7,6.5653
97.671,48.8,6.5653
97.8084,48.9,6.5653
97.9457,49.0,6.5653
98.0828,49.1,6.5653
98.2198,49.2,6.5653
98.3566,49.3,6.5653
98.4933,49.4,6.5653
98.6298,49.5,6.5653
98.7662,49.6,6.5653
98.9024,49.7,6.5653
99.0385,49.8,6.5653
99.1744,49.9,6.5653
99.3101,50.0,6.5653
458.6962,1.0,6.7673
417.707,1.1,6.7673
383.6104,1.2,6.7673
354.8156,1.3,6.7673
330.1861,1.4,6.7673
308.8884,1.5,6.7673
290.2975,1.6,6.7673
273.9353,1.7,6.7673
259.4299,1.8,6.7673
246.4876,1.9,6.7673
234.8735,2.0,6.7673
224.3973,2.1,6.7673
214.9032,2.2,6.7673
206.2627,2.3,6.7673
198.3684,2.4,6.7673
191.1302,2.5,6.7673
184.4717,2.6,6.7673
178.3279,2.7,6.7673
172.6431,2.8,6.7673
167.3691,2.9,6.7673
162.4642,3.0,6.7673
157.8922,3.1,6.7673
153.6212,3.2,6.7673
149.6232,3.3,6.7673
145.8736,3.4,6.7673
142.3506,3.5,6.7673
139.0347,3.6,6.7673
135.9088,3.7,6.7673
132.9573,3.8,6.7673
130.1664,3.9,6.7673
127.5236,4.0,6.7673
125.0179,4.1,6.7673
122.639,4.2,6.7673
120.378,4.3,6.7673
118.2264,4.4,6.7673
116.1768,4.5,6.7673
114.2224,4.6,6.7673
112.3569,4.7,6.7673
110.5748,4.8,6.7673
108.8707,4.9,6.7673
107.24,5.0,6.7673
105.6784,5.1,6.7673
104.1818,5.2,6.7673
102.7466,5.3,6.7673
101.3693,5.4,6.7673
100.047,5.5,6.7673
98.7766,5.6,6.7673
97.5555,5.7,6.7673
96.3813,5.8,6.7673
95.2516,5.9,6.7673
94.1643,6.0,6.7673
93.1174,6.1,6.7673
92.109,6.2,6.7673
91.1373,6.3,6.7673
90.2008,6.4,6.7673
89.2978,6.5,6.7673
88.4269,6.6,6.7673
87.5868,6.7,6.7673
86.776,6.8,6.7673
85.9935,6.9,6.7673
85.238,7.0,6.7673
84.5084,7.1,6.7673
83.8037,7.2,6.7673
83.1229,7.3,6.7673
82.4651,7.4,6.7673
81.8293,7.5,6.7673
81.2147,7.6,6.7673
80.6205,7.7,6.7673
80.0459,7.8,6.7673
79.4902,7.9,6.7673
78.9527,8.0,6.7673
78.4326,8.1,6.7673
77.9294,8.2,6.7673
77.4425,8.3,6.7673
76.9712,8.4,6.7673
76.515,8.5,6.7673
76.0734,8.6,6.7673
75.6458,8.7,6.7673
75.2318,8.8,6.7673
74.8309,8.9,6.7673
74.4427,9.0,6.7673
74.0667,9.1,6.7673
73.7025,9.2,6.7673
73.3498,9.3,6.7673
73.0081,9.4,6.7673
72.6772,9.5,6.7673
72.3566,9.6,6.7673
72.046,9.7,6.7673
71.7453,9.8,6.7673
71.4539,9.9,6.7673
71.1717,10.0,6.7673
70.8984,10.1,6.7673
70.6336,10.2,6.7673
70.3773,10.3,6.7673
70.1291,10.4,6.7673
69.8887,10.5,6.7673
69.6561,10.6,6.7673
69.4308,10.7,6.7673
69.2129,10.8,6.7673
69.002,10.9,6.7673
68.7979,11.0,6.7673
68.6005,11.1,6.7673
68.4097,11.2,6.7673
68.2252,11.3,6.7673
68.0468,11.4,6.7673
67.8745,11.5,6.7673
67.7081,11.6,6.7673
67.5474,11.7,6.7673
67.3923,11.8,6.7673
67.2426,11.9,6.7673
67.0983,12.0,6.7673
66.9592,12.1,6.7673
66.8252,12.2,6.7673
66.6962,12.3,6.7673
66.572,12.4,6.7673
66.4526,12.5,6.7673
66.3378,12.6,6.7673
66.2276,12.7,6.7673
66.1219,12.8,6.7673
66.0206,12.9,6.7673
65.9235,13.0,6.7673
65.8306,13.1,6.7673
65.7419,13.2,6.7673
65.6572,13.3,6.7673
65.5764,13.4,6.7673
65.4995,13.5,6.7673
65.4264,13.6,6.7673
65.357,13.7,6.7673
65.2913,13.8,6.7673
65.2293,13.9,6.7673
65.1707,14.0,6.7673
65.1157,14.1,6.7673
65.064,14.2,6.7673
65.0158,14.3,6.7673
64.9708,14.4,6.7673
64.9291,14.5,6.7673
64.8906,14.6,6.7673
64.8553,14.7,6.7673
64.823,14.8,6.7673
64.7938,14.9,6.7673
64.7615,15.0,6.7673
64.671,15.1,6.7673
64.5837,15.2,6.7673
64.4997,15.3,6.7673
64.4189,15.4,6.7673
64.3412,15.5,6.7673
64.2666,15.6,6.7673
64.1949,15.7,6.7673
64.1263,15.8,6.7673
64.0605,15.9,6.7673
63.9976,16.0,6.7673
63.9376,16.1,6.7673
63.8803,16.2,6.7673
63.8258,16.3,6.7673
63.774,16.4,6.7673
63.7248,16.5,6.7673
63.6783,16.6,6.7673
63.6343,16.7,6.7673
63.5929,16.8,6.7673
63.554,16.9,6.7673
63.5175,17.0,6.7673
63.4835,17.1,6.7673
63.4518,17.2,6.7673
63.4226,17.3,6.7673
63.3956,17.4,6.7673
63.371,17.5,6.7673
63.3486,17.6,6.7673
63.3284,17.7,6.7673
63.3104,17.8,6.7673
63.2946,17.9,6.7673
63.281,18.0,6.7673
63.2694,18.1,6.7673
63.2599,18.2,6.7673
63.2525,18.3,6.7673
63.2471,18.4,6.7673
63.2437,18.5,6.7673
63.2423,18.6,6.7673
63.2428,18.7,6.7673
63.2452,18.8,6.7673
63.2496,18.9,6.7673
63.2557,19.0,6.7673
63.2638,19.1,6.7673
63.2737,19.2,6.7673
63.2853,19.3,6.7673
63.2987,19.4,6.7673
63.3139,19.5,6.7673
63.3309,19.6,6.7673
63.3495,19.7,6.7673
63.3699,19.8,6.7673
63.3919,19.9,6.7673
63.4155,20.0,6.7673
63.4408,20.1,6.7673
63.4677,20.2,6.7673
63.4962,20.3,6.7673
63.5263,20.4,6.7673
63.5579,20.5,6.7673
63.5911,20.6,6.7673
63.6257,20.7,6.7673
63.6619,20.8,6.7673
63.6996,20.9,6.7673
63.7387,21.0,6.7673
63.7792,21.1,6.7673
63.8212,21.2,6.7673
63.8647,21.3,6.7673
63.9095,21.4,6.7673
63.9556,21.5,6.7673
64.0032,21.6,6.7673
64.0521,21.7,6.7673
64.1023,21.8,6.7673
64.1539,21.9,6.7673
64.2068,22.0,6.7673
64.2609,22.1,6.7673
64.3164,22.2,6.7673
64.3731,22.3,6.7673
64.4311,22.4,6.7673
64.4902,22.5,6.7673
64.5507,22.6,6.7673
64.6123,22.7,6.7673
64.675,22.8,6.7673
64.739,22.9,6.7673
64.8042,23.0,6.7673
64.8705,23.1,6.7673
64.938,23.2,6.7673
65.0066,23.3,6.7673
65.0763,23.4,6.7673
65.1471,23.5,6.7673
65.219,23.6,6.7673
65.292,23.7,6.7673
65.3661,23.8,6.7673
65.4413,23.9,6.7673
65.5174,24.0,6.7673
65.5946,24.1,6.7673
65.6729,24.2,6.7673
65.7521,24.3,6.7673
65.8324,24.4,6.7673
65.9136,24.5,6.7673
65.9959,24.6,6.7673
66.079,24.7,6.7673
66.1632,24.8,6.7673
66.2483,24.9,6.7673
66.3343,25.0,6.7673
66.4213,25.1,6.7673
66.5092,25.2,6.7673
66.598,25.3,6.7673
66.6877,25.4,6.7673
66.7783,25.5,6.7673
66.8698,25.6,6.7673
66.9621,25.7,6.7673
67.0553,25.8,6.7673
67.1493,25.9,6.7673
67.2442,26.0,6.7673
67.3401,26.1,6.7673
67.4365,26.2,6.7673
67.5339,26.3,6.7673
67.632,26.4,6.7673
67.731,26.5,6.7673
67.8307,26.6,6.7673
67.9313,26.7,6.7673
68.0326,26.8,6.7673
68.1346,26.9,6.7673
68.2375,27.0,6.7673
68.341,27.1,6.7673
68.4453,27.2,6.7673
68.5504,27.3,6.7673
68.6561,27.4,6.7673
68.7625,27.5,6.7673
68.8697,27.6,6.7673
68.9776,27.7,6.7673
69.0861,27.8,6.7673
69.1953,27.9,6.7673
69.3052,28.0,6.7673
69.4157,28.1,6.7673
69.5269,28.2,6.7673
69.6387,28.3,6.7673
69.7512,28.4,6.7673
